Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL
Date,,,,,,,,,,,,,,,
2024-12-16,249.44627380371094,232.92999267578125,195.63812255859375,249.7841268474892,233.0,197.9659598504381,246.07779571830554,228.00999450683594,191.61910663196343,246.4156487620838,230.22999572753906,191.86780758654942,51694800,37552100,44934900
2024-12-17,251.87075805664062,231.14999389648438,194.40457153320312,252.2185421189052,232.72999572753906,200.37339478634232,248.19425082976375,227.85000610351562,193.96685539925252,248.49234928857376,232.38999938964844,196.22506444695088,51356400,35948100,43504000
2024-12-18,246.4752655029297,220.52000427246094,187.42105102539062,252.6657103008961,231.39999389648438,195.97637074387896,246.1672359539693,220.11000061035156,186.76449197962535,250.55917390522964,230.77000427246094,194.20562099415744,56774100,43281400,34166100
2024-12-19,248.20419311523438,223.2899932861328,187.53048706054688,250.400169527173,226.08999633789062,192.02700516266594,245.5213371883983,222.9199981689453,187.40117286917095,245.92873792847348,224.91000366210938,190.63428570513082,60882300,39918700,32265200
2024-12-20,252.8743896484375,224.9199981689453,190.41542053222656,253.3811464831127,226.2100067138672,191.88772607244653,244.13025293349912,218.72999572753906,184.25758188521124,246.4653249902114,219.83999633789062,184.8146696474835,147495300,88279200,63462900
2024-12-23,253.64942932128906,225.05999755859375,193.61871337890625,254.02700659111463,226.8800048828125,194.0862724877592,251.84097626600598,223.89999389648438,189.16198039152084,253.15260355822258,225.00999450683594,191.61914756204428,40858800,28070000,25675000
2024-12-24,256.56085205078125,229.0500030517578,195.09100341796875,256.5707679464462,229.13999938964844,195.09100341796875,253.6693071300515,226.1300048828125,192.7731083908338,253.86804957710976,226.94000244140625,193.82759815006608,23234700,15007500,10403300
2024-12-26,257.3755798339844,227.0500030517578,194.5836639404297,258.44874034869076,228.5,195.7276824419866,255.99442012888886,226.6699981689453,193.37000187433253,256.55086249805703,228.5,194.1359900072514,27237100,16146700,12046600
2024-12-27,253.96739196777344,223.75,191.7583770751953,257.05766400729357,226.02999877929688,194.30508758122627,251.45345479939442,220.89999389648438,189.65934042755555,256.19316170058187,225.60000610351562,193.9369998492268,42355300,27367100,18891400
2024-12-30,250.59889221191406,221.3000030517578,190.24632263183594,251.8906421270002,223.0,191.54951344453465,249.15810064436016,218.42999267578125,188.13732782747584,250.6287005424076,220.05999755859375,188.81380244155494,35557500,28321200,14264700
2024-12-31,248.8302001953125,219.38999938964844,188.31639099121094,251.6720440162376,223.22999572753906,190.96257314438756,247.84647977817443,218.94000244140625,187.53048736926948,250.83738041728796,222.97000122070312,190.08714080992223,39480700,24819700,17466900
